dataset,player_name,year,year_index,years_active,hands,hands_total,vpip_pct,pfr_pct,three_bet_pct,fold_to_3bet_pct,bb_fold_pct,bb_call_pct,bb_three_bet_pct,cbet_pct,bb100,d_vpip_pct,d_pfr_pct,d_three_bet_pct,d_bb_fold_pct,d_cbet_pct,d_bb100
NL5K,DEX888,2021,4,4,667,6090,24.44,18.29,8.58,46.88,62.5,32.29,5.21,69.77,-34.09,-1.3200000000000003,-1.5800000000000018,-2.25,4.200000000000003,-2.9200000000000017,-11.700000000000003
NL5K,DRluck3,2011,1,4,4625,17377,22.08,16.11,7.1,59.38,76.96,14.64,8.41,60.0,29.19,,,,,,
NL5K,DRluck3,2017,2,4,3785,17377,23.04,16.35,8.37,48.25,59.81,33.4,6.8,53.36,8.56,0.9600000000000009,0.240000000000002,1.2699999999999996,-17.14999999999999,-6.640000000000001,-20.630000000000003
NL5K,DRluck3,2018,3,4,4911,17377,25.72,17.17,7.5,55.23,50.61,42.53,6.86,66.57,6.73,2.6799999999999997,0.8200000000000003,-0.8699999999999992,-9.200000000000003,13.209999999999994,-1.83
NL5K,DRluck3,2020,4,4,4056,17377,25.91,18.1,9.15,45.1,53.2,39.86,6.94,69.49,22.35,0.19000000000000128,0.9299999999999997,1.6500000000000004,2.5900000000000034,2.9200000000000017,15.620000000000001
NL5K,Dangerblood,2017,1,3,7063,20111,28.37,17.27,6.23,37.37,62.11,31.34,6.55,59.49,-29.87,,,,,,
NL5K,Dangerblood,2018,2,3,9917,20111,28.35,17.23,5.78,36.81,61.1,32.47,6.44,55.08,-32.16,-0.019999999999999574,-0.03999999999999915,-0.4500000000000002,-1.009999999999998,-4.410000000000004,-2.2899999999999956
NL5K,Dangerblood,2019,3,3,3131,20111,28.65,16.93,4.83,33.58,61.1,32.35,6.55,60.87,-43.06,0.29999999999999716,-0.3000000000000007,-0.9500000000000002,0.0,5.789999999999999,-10.900000000000006
NL5K,DavyJones922,2020,1,3,727,5757,27.24,20.63,11.33,68.0,59.8,32.35,7.84,85.07,28.29,,,,,,
NL5K,DavyJones922,2021,2,3,4031,5757,26.3,20.37,11.98,48.81,52.82,34.97,12.2,66.23,13.57,-0.9399999999999977,-0.259999999999998,0.6500000000000004,-6.979999999999997,-18.83999999999999,-14.719999999999999
NL5K,DavyJones922,2022,3,3,999,5757,24.42,19.12,10.48,55.88,59.57,30.5,9.93,65.06,42.5,-1.879999999999999,-1.25,-1.5,6.75,-1.1700000000000017,28.93
NL5K,DoeBoyFre$h,2011,1,3,1420,6346,23.94,18.45,9.11,57.5,72.06,17.16,10.78,61.8,-30.7,,,,,,
NL5K,DoeBoyFre$h,2012,2,3,2533,6346,25.35,20.25,11.09,73.49,73.61,14.25,12.14,78.92,-21.18,1.4100000000000001,1.8000000000000007,1.9800000000000004,1.5499999999999972,17.120000000000005,9.52
NL5K,DoeBoyFre$h,2013,3,3,2393,6346,28.04,19.6,10.4,65.67,56.1,34.3,9.59,69.87,-16.94,2.6899999999999977,-0.6499999999999986,-0.6899999999999995,-17.509999999999998,-9.049999999999997,4.239999999999998
NL5K,E1ephant,2011,1,3,913,3386,22.02,16.87,8.51,65.52,74.64,15.94,9.42,86.36,-4.9,,,,,,
NL5K,E1ephant,2012,2,3,1470,3386,20.88,16.19,7.24,63.41,74.44,18.83,6.73,72.86,10.29,-1.1400000000000006,-0.6799999999999997,-1.2699999999999996,-0.20000000000000284,-13.5,15.19
NL5K,E1ephant,2013,3,3,1003,3386,31.31,24.33,9.69,69.39,55.41,38.22,6.37,86.59,-4.07,10.43,8.139999999999997,2.4499999999999993,-19.03,13.730000000000004,-14.36
NL5K,Eccentric_BG,2013,1,6,6903,18163,27.8,8.26,6.04,43.84,66.7,25.59,7.71,60.42,14.05,,,,,,
NL5K,Eccentric_BG,2014,2,6,3956,18163,28.54,7.76,5.55,53.06,67.25,25.35,7.39,62.9,-2.94,0.7399999999999984,-0.5,-0.4900000000000002,0.5499999999999972,2.479999999999997,-16.990000000000002
NL5K,Eccentric_BG,2015,3,6,3887,18163,30.13,8.1,6.47,37.21,56.47,37.05,6.47,60.43,14.83,1.5899999999999999,0.33999999999999986,0.9199999999999999,-10.780000000000001,-2.469999999999999,17.77
NL5K,Eccentric_BG,2016,4,6,1930,18163,27.15,6.99,6.08,28.57,61.25,32.84,5.9,72.46,-1.72,-2.9800000000000004,-1.1099999999999994,-0.3899999999999997,4.780000000000001,12.029999999999994,-16.55
NL5K,Eccentric_BG,2017,5,6,834,18163,23.74,6.71,6.54,25.0,68.97,25.86,5.17,66.67,-55.92,-3.41,-0.28000000000000025,0.45999999999999996,7.719999999999999,-5.789999999999992,-54.2
NL5K,Eccentric_BG,2018,6,6,653,18163,25.88,11.49,9.92,57.14,57.33,37.33,5.33,71.88,50.15,2.1400000000000006,4.78,3.38,-11.64,5.209999999999994,106.07
NL5K,Educa-p0ker,2012,1,6,2404,34521,27.33,21.8,9.8,55.81,65.01,25.95,9.04,68.49,8.43,,,,,,
NL5K,Educa-p0ker,2013,2,6,7021,34521,27.6,19.93,7.64,47.18,62.97,29.45,7.58,67.16,-2.64,0.2700000000000031,-1.870000000000001,-2.160000000000001,-2.0400000000000063,-1.3299999999999983,-11.07
NL5K,Educa-p0ker,2014,3,6,9858,34521,28.49,19.42,9.13,38.1,57.38,33.78,8.84,52.63,-8.13,0.889999999999997,-0.509999999999998,1.490000000000001,-5.589999999999996,-14.529999999999994,-5.49
NL5K,Educa-p0ker,2015,4,6,13148,34521,27.69,19.32,10.75,36.21,52.94,36.7,10.36,51.55,22.08,-0.7999999999999972,-0.10000000000000142,1.6199999999999992,-4.440000000000005,-1.0800000000000054,30.21
NL5K,Educa-p0ker,2016,5,6,915,34521,28.31,20.33,15.09,40.74,55.74,31.15,13.11,73.75,24.43,0.6199999999999974,1.009999999999998,4.34,2.8000000000000043,22.200000000000003,2.3500000000000014
NL5K,Educa-p0ker,2017,6,6,1175,34521,29.62,20.0,12.85,37.14,55.56,35.95,8.5,63.41,-14.02,1.3100000000000023,-0.3299999999999983,-2.24,-0.17999999999999972,-10.340000000000003,-38.45
NL5K,EnfantProdige,2023,1,3,647,2294,25.04,13.91,8.61,28.57,50.51,41.41,8.08,64.86,-64.59,,,,,,
NL5K,EnfantProdige,2024,2,3,706,2294,27.62,17.28,9.0,54.17,51.0,47.0,2.0,56.0,29.51,2.580000000000002,3.370000000000001,0.39000000000000057,0.490000000000002,-8.86,94.10000000000001
NL5K,EnfantProdige,2025,3,3,941,2294,28.69,19.13,6.94,65.12,54.55,38.64,6.82,65.63,7.27,1.0700000000000003,1.8499999999999979,-2.0599999999999996,3.549999999999997,9.629999999999995,-22.240000000000002
NL5K,EzPaTuLa,2018,1,3,1599,6534,26.02,17.76,4.83,31.67,50.76,42.64,6.6,65.38,-5.07,,,,,,
NL5K,EzPaTuLa,2019,2,3,2985,6534,27.17,18.66,7.61,47.71,53.94,39.41,6.65,68.45,-12.84,1.1500000000000021,0.8999999999999986,2.7800000000000002,3.1799999999999997,3.0700000000000074,-7.77
NL5K,EzPaTuLa,2020,3,3,1950,6534,25.54,17.95,6.73,40.58,58.04,34.12,7.84,69.17,-2.5,-1.6300000000000026,-0.7100000000000009,-0.8799999999999999,4.100000000000001,0.7199999999999989,10.34
NL5K,FMyLife,2011,1,6,7513,43085,25.37,20.2,11.94,62.8,73.8,12.41,13.8,66.89,4.09,,,,,,
NL5K,FMyLife,2012,2,6,10642,43085,24.38,18.97,9.67,64.4,72.86,15.93,11.21,52.02,-5.48,-0.990000000000002,-1.2300000000000004,-2.2699999999999996,-0.9399999999999977,-14.869999999999997,-9.57
NL5K,FMyLife,2013,3,6,11311,43085,23.96,18.65,9.74,58.09,71.13,18.1,10.77,51.88,4.62,-0.41999999999999815,-0.3200000000000003,0.07000000000000028,-1.730000000000004,-0.14000000000000057,10.100000000000001
NL5K,FMyLife,2014,4,6,8973,43085,24.84,17.12,8.42,53.36,58.9,33.1,8.0,58.83,2.82,0.879999999999999,-1.5299999999999976,-1.3200000000000003,-12.229999999999997,6.949999999999996,-1.8000000000000003
NL5K,FMyLife,2015,5,6,3069,43085,23.75,16.13,7.15,53.41,60.41,33.87,5.72,56.46,-13.67,-1.0899999999999999,-0.990000000000002,-1.2699999999999996,1.509999999999998,-2.3699999999999974,-16.49
NL5K,FMyLife,2016,6,6,1577,43085,24.35,16.11,7.54,44.44,58.1,36.19,5.71,64.04,-13.36,0.6000000000000014,-0.019999999999999574,0.3899999999999997,-2.309999999999995,7.580000000000005,0.3100000000000005
NL5K,Fiilismies,2015,1,4,1051,10970,32.83,25.4,14.56,34.55,47.62,36.05,16.33,75.93,-46.63,,,,,,
NL5K,Fiilismies,2016,2,4,1695,10970,32.33,20.53,7.45,40.91,39.04,55.7,5.26,71.43,10.17,-0.5,-4.869999999999997,-7.11,-8.579999999999998,-4.5,56.800000000000004
NL5K,Fiilismies,2017,3,4,5515,10970,27.0,19.2,8.53,43.56,54.13,38.15,7.71,78.1,6.39,-5.329999999999998,-1.3300000000000018,1.0799999999999992,15.090000000000003,6.6699999999999875,-3.7800000000000002
NL5K,Fiilismies,2018,4,4,2709,10970,28.76,19.9,9.17,44.79,42.9,48.86,8.24,72.81,14.28,1.7600000000000016,0.6999999999999993,0.6400000000000006,-11.230000000000004,-5.289999999999992,7.89
NL5K,Flufferd,2011,1,5,2308,12286,24.74,20.02,8.91,51.19,78.11,14.2,7.69,80.88,11.38,,,,,,
NL5K,Flufferd,2012,2,5,886,12286,24.15,19.19,6.67,37.14,70.87,20.47,8.66,81.97,5.86,-0.5899999999999999,-0.8299999999999983,-2.24,-7.239999999999995,1.0900000000000034,-5.5200000000000005
NL5K,Flufferd,2013,3,5,4175,12286,22.32,17.1,8.47,54.21,69.95,22.78,7.27,67.89,-2.11,-1.8299999999999983,-2.09,1.8000000000000007,-0.9200000000000017,-14.079999999999998,-7.970000000000001
NL5K,Flufferd,2014,4,5,4147,12286,25.32,18.23,8.6,44.44,63.26,27.84,8.9,47.08,10.67,3.0,1.129999999999999,0.129999999999999,-6.690000000000005,-20.810000000000002,12.78
NL5K,Flufferd,2015,5,5,770,12286,24.68,16.62,7.96,60.0,52.38,41.9,5.71,52.78,5.42,-0.6400000000000006,-1.6099999999999994,-0.6399999999999997,-10.879999999999995,5.700000000000003,-5.25
NL5K,Flying Smile,2011,1,5,865,21202,25.2,20.69,10.45,32.43,83.58,11.94,4.48,56.92,11.62,,,,,,
NL5K,Flying Smile,2012,2,5,6550,21202,23.39,18.64,10.22,49.49,74.95,16.06,8.99,55.25,-8.49,-1.8099999999999987,-2.0500000000000007,-0.22999999999999865,-8.629999999999995,-1.6700000000000017,-20.11
NL5K,Flying Smile,2013,3,5,6177,21202,25.3,18.2,8.55,52.79,68.35,21.64,10.01,65.01,-9.04,1.9100000000000001,-0.4400000000000013,-1.67,-6.6000000000000085,9.760000000000005,-0.5499999999999989
NL5K,Flying Smile,2018,4,5,6955,21202,24.87,18.09,9.31,53.2,60.65,31.12,8.23,60.0,7.39,-0.4299999999999997,-0.10999999999999943,0.7599999999999998,-7.699999999999996,-5.010000000000005,16.43
NL5K,Flying Smile,2021,5,5,655,21202,22.44,16.64,11.02,47.06,66.0,25.0,9.0,81.25,11.49,-2.4299999999999997,-1.4499999999999993,1.709999999999999,5.350000000000001,21.25,4.1000000000000005
NL5K,FreeLancerZZ,2011,1,5,12040,28173,24.85,18.99,7.67,53.97,73.8,19.19,7.02,64.15,17.99,,,,,,
NL5K,FreeLancerZZ,2012,2,5,4836,28173,23.97,18.76,8.04,59.29,73.51,18.38,8.11,87.79,8.18,-0.8800000000000026,-0.22999999999999687,0.3699999999999992,-0.28999999999999204,23.64,-9.809999999999999
NL5K,FreeLancerZZ,2013,3,5,5509,28173,24.9,18.68,9.63,51.79,63.76,29.33,6.91,90.25,1.73,0.9299999999999997,-0.08000000000000185,1.5900000000000016,-9.750000000000007,2.4599999999999937,-6.449999999999999
NL5K,FreeLancerZZ,2014,4,5,4095,28173,27.81,20.07,9.22,50.81,58.14,35.38,6.48,73.31,7.15,2.91,1.3900000000000006,-0.41000000000000014,-5.619999999999997,-16.939999999999998,5.42
NL5K,FreeLancerZZ,2015,5,5,1693,28173,26.34,17.84,6.44,42.31,52.16,40.52,7.33,90.74,-3.51,-1.4699999999999989,-2.2300000000000004,-2.7800000000000002,-5.980000000000004,17.429999999999993,-10.66
NL5K,FrenchDawg,2011,1,4,1106,10728,21.07,15.55,5.66,70.37,82.21,14.11,3.68,66.67,-25.2,,,,,,
NL5K,FrenchDawg,2012,2,4,3781,10728,29.67,25.1,12.21,60.12,77.89,12.11,10.0,72.66,-11.71,8.600000000000001,9.55,6.550000000000001,-4.319999999999993,5.989999999999995,13.489999999999998
NL5K,FrenchDawg,2013,3,4,3366,10728,27.45,21.06,7.67,59.56,67.94,24.8,7.26,64.29,-16.31,-2.2200000000000024,-4.040000000000003,-4.540000000000001,-9.950000000000003,-8.36999999999999,-4.599999999999998
NL5K,FrenchDawg,2014,4,4,2475,10728,25.86,17.21,4.13,65.28,67.68,28.45,3.87,57.0,24.77,-1.5899999999999999,-3.849999999999998,-3.54,-0.2599999999999909,-7.290000000000006,41.08
NL5K,GODofHU,2014,1,6,1227,10371,27.79,18.58,9.72,45.0,49.23,38.46,12.31,66.35,30.59,,,,,,
NL5K,GODofHU,2015,2,6,549,10371,31.88,21.68,8.13,40.91,58.9,34.25,6.85,71.67,23.86,4.09,3.1000000000000014,-1.5899999999999999,9.670000000000002,5.320000000000007,-6.73
NL5K,GODofHU,2017,3,6,3841,10371,26.14,17.44,6.32,44.07,56.71,36.48,6.81,69.52,1.99,-5.739999999999998,-4.239999999999998,-1.8100000000000005,-2.1899999999999977,-2.1500000000000057,-21.87
NL5K,GODofHU,2018,4,6,1926,10371,26.32,20.61,9.09,59.38,57.79,34.98,7.22,69.14,7.38,0.17999999999999972,3.169999999999998,2.7699999999999996,1.0799999999999983,-0.37999999999999545,5.39
NL5K,GODofHU,2019,5,6,1640,10371,25.73,20.79,8.72,62.32,64.06,27.65,8.29,54.03,25.28,-0.5899999999999999,0.17999999999999972,-0.3699999999999992,6.270000000000003,-15.11,17.900000000000002
NL5K,GODofHU,2020,6,6,1188,10371,26.01,19.78,9.75,66.67,59.51,30.06,10.43,69.32,-19.67,0.28000000000000114,-1.009999999999998,1.0299999999999994,-4.550000000000004,15.289999999999992,-44.95
NL5K,GabrielMoyaa,2011,1,6,1388,11993,23.85,17.65,8.37,72.5,81.37,11.27,7.35,92.86,-18.08,,,,,,
NL5K,GabrielMoyaa,2012,2,6,2800,11993,22.96,17.29,7.44,71.13,76.77,15.16,8.07,79.43,24.7,-0.8900000000000006,-0.35999999999999943,-0.9299999999999988,-4.6000000000000085,-13.429999999999993,42.78
NL5K,GabrielMoyaa,2013,3,6,885,11993,30.96,20.34,7.51,57.14,54.55,36.36,9.09,50.0,-59.04,8.0,3.0500000000000007,0.0699999999999994,-22.22,-29.430000000000007,-83.74
NL5K,GabrielMoyaa,2014,4,6,4623,11993,28.21,17.78,7.07,51.66,54.15,37.86,7.99,63.77,2.2,-2.75,-2.5599999999999987,-0.4399999999999995,-0.3999999999999986,13.770000000000003,61.24
NL5K,GabrielMoyaa,2015,5,6,807,11993,25.77,18.71,11.34,44.0,55.93,32.2,11.86,60.66,-14.43,-2.4400000000000013,0.9299999999999997,4.27,1.7800000000000011,-3.1100000000000065,-16.63
NL5K,GabrielMoyaa,2016,6,6,1490,11993,29.19,18.05,10.37,33.33,47.87,43.6,8.53,61.06,31.17,3.4200000000000017,-0.6600000000000001,-0.9700000000000006,-8.060000000000002,0.4000000000000057,45.6
NL5K,GiveMeUP,2013,1,6,1238,38956,22.05,17.61,9.56,54.05,75.53,16.49,7.98,59.34,-11.11,,,,,,
NL5K,GiveMeUP,2014,2,6,6056,38956,23.18,17.19,5.57,67.89,73.24,21.84,4.93,58.0,-7.35,1.129999999999999,-0.41999999999999815,-3.99,-2.2900000000000063,-1.3400000000000034,3.76
NL5K,GiveMeUP,2017,3,6,8631,38956,25.08,16.13,6.54,47.78,54.45,38.36,7.19,62.48,2.42,1.8999999999999986,-1.0600000000000023,0.9699999999999998,-18.789999999999992,4.479999999999997,9.77
NL5K,GiveMeUP,2018,4,6,3885,38956,24.5,16.27,7.64,49.62,58.54,33.78,7.68,68.24,25.13,-0.5799999999999983,0.14000000000000057,1.0999999999999996,4.089999999999996,5.759999999999998,22.71
NL5K,GiveMeUP,2019,5,6,11114,38956,24.52,17.28,9.88,51.42,56.87,33.8,9.33,64.96,13.2,0.019999999999999574,1.0100000000000016,2.240000000000001,-1.6700000000000017,-3.280000000000001,-11.93
NL5K,GiveMeUP,2020,6,6,8032,38956,24.33,17.18,8.94,57.92,60.21,32.9,6.89,64.61,-1.41,-0.19000000000000128,-0.10000000000000142,-0.9400000000000013,3.3400000000000034,-0.3499999999999943,-14.61
NL5K,Go0se.core!,2015,1,4,2254,5926,29.46,20.9,8.46,54.55,56.25,36.01,7.74,62.67,30.23,,,,,,
NL5K,Go0se.core!,2016,2,4,1383,5926,29.21,18.22,6.58,42.11,42.33,48.15,9.52,63.96,-33.07,-0.25,-2.6799999999999997,-1.8800000000000008,-13.920000000000002,1.2899999999999991,-63.3
NL5K,Go0se.core!,2019,3,4,1091,5926,23.65,19.43,10.49,51.43,68.24,25.0,6.76,66.27,2.7,-5.560000000000002,1.2100000000000009,3.91,25.909999999999997,2.309999999999995,35.77
NL5K,Go0se.core!,2020,4,4,1198,5926,22.45,18.11,11.45,60.87,65.19,26.58,8.23,68.83,-11.94,-1.1999999999999993,-1.3200000000000003,0.9599999999999991,-3.049999999999997,2.5600000000000023,-14.64
NL5K,GurlsCanPlay,2012,1,4,1712,12981,26.99,19.8,8.98,62.3,68.22,24.03,7.75,65.25,32.03,,,,,,
NL5K,GurlsCanPlay,2013,2,4,4987,12981,26.65,18.01,6.12,55.97,64.66,30.12,5.22,64.89,18.06,-0.33999999999999986,-1.7899999999999991,-2.8600000000000003,-3.5600000000000023,-0.35999999999999943,-13.970000000000002
NL5K,GurlsCanPlay,2014,3,4,5765,12981,28.73,20.02,8.13,55.14,56.65,34.16,9.19,62.45,25.25,2.080000000000002,2.009999999999998,2.0100000000000007,-8.009999999999998,-2.4399999999999977,7.190000000000001
NL5K,GurlsCanPlay,2015,4,4,517,12981,30.75,19.15,7.27,55.56,42.86,55.71,1.43,61.7,-11.76,2.0199999999999996,-0.870000000000001,-0.8600000000000012,-13.79,-0.75,-37.01
NL5K,Hajdi112,2013,1,3,2465,10910,27.59,19.72,9.13,31.4,66.76,23.06,10.19,67.61,-15.83,,,,,,
NL5K,Hajdi112,2014,2,3,6916,10910,28.47,19.26,10.49,31.65,58.28,26.47,15.25,76.78,1.13,0.879999999999999,-0.4599999999999973,1.3599999999999994,-8.480000000000004,9.170000000000002,16.96
NL5K,Hajdi112,2015,3,3,1529,10910,24.13,16.02,6.47,48.0,67.09,25.64,7.26,100.0,-1.39,-4.34,-3.240000000000002,-4.0200000000000005,8.810000000000002,23.22,-2.5199999999999996
NL5K,Hatrick19911,2014,1,5,3357,18777,27.49,18.32,4.91,60.0,56.64,39.42,3.94,62.35,-17.79,,,,,,
NL5K,Hatrick19911,2015,2,5,529,18777,24.39,16.82,7.26,50.0,54.55,38.96,6.49,43.59,7.54,-3.099999999999998,-1.5,2.3499999999999996,-2.0900000000000034,-18.759999999999998,25.33
NL5K,Hatrick19911,2016,3,5,2506,18777,27.29,18.0,8.1,52.81,53.01,39.26,7.74,50.24,28.56,2.8999999999999986,1.1799999999999997,0.8399999999999999,-1.5399999999999991,6.649999999999999,21.02
NL5K,Hatrick19911,2017,4,5,10020,18777,24.88,18.63,7.9,55.46,62.8,30.71,6.49,51.53,16.71,-2.41,0.629999999999999,-0.1999999999999993,9.79,1.2899999999999991,-11.849999999999998
NL5K,Hatrick19911,2018,5,5,2365,18777,24.57,18.31,6.94,57.78,60.82,32.6,6.58,55.43,6.25,-0.3099999999999987,-0.3200000000000003,-0.96,-1.9799999999999969,3.8999999999999986,-10.46
NL5K,Hope_Flooky,2016,1,3,576,2260,27.26,18.58,10.19,50.0,68.49,26.03,5.48,56.25,17.49,,,,,,
NL5K,Hope_Flooky,2019,2,3,969,2260,26.01,20.43,10.97,52.78,63.08,31.54,5.38,74.63,-23.76,-1.25,1.8500000000000014,0.7800000000000011,-5.409999999999997,18.379999999999995,-41.25
NL5K,Hope_Flooky,2020,3,3,715,2260,22.38,16.78,6.05,70.0,65.63,31.25,3.13,58.7,-14.39,-3.6300000000000026,-3.6499999999999986,-4.920000000000001,2.549999999999997,-15.929999999999993,9.370000000000001
NL5K,ICEMAN2710,2014,1,6,2279,32013,28.39,20.62,12.93,50.0,50.59,37.06,12.35,64.61,53.79,,,,,,
NL5K,ICEMAN2710,2015,2,6,19363,32013,26.63,19.03,11.93,42.65,52.39,36.93,10.68,73.06,17.59,-1.7600000000000016,-1.5899999999999999,-1.0,1.7999999999999972,8.450000000000003,-36.2
NL5K,ICEMAN2710,2016,3,6,4278,32013,23.84,16.81,8.19,47.37,57.81,36.27,5.92,71.6,14.91,-2.789999999999999,-2.2200000000000024,-3.74,5.420000000000002,-1.460000000000008,-2.6799999999999997
NL5K,ICEMAN2710,2017,4,6,1496,32013,24.13,16.78,9.0,45.65,50.75,41.79,7.46,71.84,5.89,0.28999999999999915,-0.029999999999997584,0.8100000000000005,-7.060000000000002,0.2400000000000091,-9.02
NL5K,ICEMAN2710,2019,5,6,3519,32013,28.62,22.59,11.69,54.55,54.05,35.67,10.28,77.91,0.79,4.490000000000002,5.809999999999999,2.6899999999999995,3.299999999999997,6.069999999999993,-5.1
NL5K,ICEMAN2710,2020,6,6,1078,32013,26.9,20.59,12.16,34.62,53.95,32.24,13.82,75.9,-11.89,-1.7200000000000024,-2.0,0.47000000000000064,-0.09999999999999432,-2.009999999999991,-12.68
NL5K,IReadB00ks,2015,1,3,5268,12843,25.66,18.26,8.62,49.71,57.92,34.78,7.31,46.84,16.19,,,,,,
NL5K,IReadB00ks,2016,2,3,5292,12843,24.13,16.78,7.57,51.96,55.99,36.92,7.08,58.04,-1.34,-1.5300000000000011,-1.4800000000000004,-1.049999999999999,-1.9299999999999997,11.199999999999996,-17.53
NL5K,IReadB00ks,2017,3,3,2283,12843,24.92,17.13,8.06,58.02,66.67,28.57,4.76,46.59,-3.39,0.7900000000000027,0.34999999999999787,0.4900000000000002,10.68,-11.449999999999996,-2.05
NL5K,Iimitless,2016,1,6,9560,43912,26.66,18.03,9.87,43.44,55.85,36.21,7.93,69.13,6.37,,,,,,
NL5K,Iimitless,2017,2,6,17026,43912,25.54,18.25,9.2,53.79,58.82,34.39,6.79,58.27,12.61,-1.120000000000001,0.21999999999999886,-0.6699999999999999,2.969999999999999,-10.859999999999992,6.239999999999999
NL5K,Iimitless,2018,3,6,8737,43912,22.79,17.21,8.83,50.74,65.98,26.49,7.53,67.41,6.18,-2.75,-1.0399999999999991,-0.3699999999999992,7.160000000000004,9.139999999999993,-6.43
NL5K,Iimitless,2019,4,6,6357,43912,21.99,16.39,8.63,56.5,66.01,27.28,6.71,69.14,-0.44,-0.8000000000000007,-0.8200000000000003,-0.1999999999999993,0.030000000000001137,1.730000000000004,-6.62
NL5K,Iimitless,2020,5,6,1494,43912,21.42,16.47,9.56,55.32,69.38,24.88,5.74,70.71,26.16,-0.5699999999999967,0.0799999999999983,0.9299999999999997,3.3699999999999903,1.5699999999999932,26.6
NL5K,Iimitless,2021,6,6,738,43912,22.76,17.62,9.38,45.0,61.39,32.67,5.94,64.91,60.14,1.3399999999999999,1.1500000000000021,-0.17999999999999972,-7.989999999999995,-5.799999999999997,33.980000000000004
NL5K,ImagineKing,2011,1,8,1962,28929,18.04,9.28,3.05,31.03,77.02,20.06,2.91,64.71,-18.42,,,,,,
NL5K,ImagineKing,2012,2,8,1718,28929,18.34,10.94,5.97,17.39,82.29,13.28,4.43,70.83,-54.31,0.3000000000000007,1.6600000000000001,2.92,5.27000000000001,6.1200000000000045,-35.89
NL5K,ImagineKing,2015,3,8,1608,28929,33.58,19.78,7.5,16.67,63.31,30.65,6.05,72.73,-6.95,15.239999999999998,8.840000000000002,1.5300000000000002,-18.980000000000004,1.9000000000000057,47.36
NL5K,ImagineKing,2016,4,8,10133,28929,28.68,14.7,7.02,16.25,70.96,23.23,5.81,76.44,-12.47,-4.899999999999999,-5.080000000000002,-0.4800000000000004,7.6499999999999915,3.7099999999999937,-5.5200000000000005
NL5K,ImagineKing,2017,5,8,5463,28929,26.94,13.14,4.08,27.52,72.18,25.49,2.33,63.5,-17.76,-1.7399999999999984,-1.5599999999999987,-2.9399999999999995,1.220000000000013,-12.939999999999998,-5.290000000000001
NL5K,ImagineKing,2018,6,8,3092,28929,25.65,10.67,4.08,27.69,70.69,25.57,3.74,74.75,-40.79,-1.2900000000000027,-2.4700000000000006,0.0,-1.490000000000009,11.25,-23.029999999999998
NL5K,ImagineKing,2019,7,8,3744,28929,32.93,18.19,9.31,14.77,62.63,30.53,6.84,91.98,-32.8,7.280000000000001,7.520000000000001,5.23,-8.059999999999995,17.230000000000004,7.990000000000002
NL5K,ImagineKing,2020,8,8,1209,28929,22.25,11.17,4.26,26.09,73.02,21.16,5.82,105.41,-52.22,-10.68,-7.020000000000001,-5.050000000000001,10.389999999999993,13.429999999999993,-19.42
NL5K,Iplay4lulz,2013,1,3,2356,4744,24.49,19.48,8.5,62.2,66.67,23.89,9.44,77.01,2.0,,,,,,
NL5K,Iplay4lulz,2014,2,3,1509,4744,22.2,18.09,8.21,72.92,65.42,24.3,10.28,68.93,-13.31,-2.289999999999999,-1.3900000000000006,-0.28999999999999915,-1.25,-8.079999999999998,-15.31
NL5K,Iplay4lulz,2015,3,3,879,4744,22.98,17.52,7.5,70.97,60.68,31.62,7.69,68.12,-16.28,0.7800000000000011,-0.5700000000000003,-0.7100000000000009,-4.740000000000002,-0.8100000000000023,-2.9700000000000006
NL5K,J0hn Mcclean,2018,1,3,1484,6681,22.24,14.89,6.87,55.56,59.72,34.6,5.69,50.57,6.46,,,,,,
NL5K,J0hn Mcclean,2019,2,3,1764,6681,24.6,17.35,6.58,56.86,58.4,36.0,5.6,55.3,12.84,2.360000000000003,2.460000000000001,-0.29000000000000004,-1.3200000000000003,4.729999999999997,6.38
NL5K,J0hn Mcclean,2020,3,3,3433,6681,24.82,17.36,7.47,64.46,58.03,37.04,4.93,55.39,14.81,0.21999999999999886,0.00999999999999801,0.8899999999999997,-0.36999999999999744,0.09000000000000341,1.9700000000000006
NL5K,JMBigJoe,2017,1,4,620,3865,31.13,23.55,11.82,50.0,51.14,38.64,10.23,56.67,3.4,,,,,,
NL5K,JMBigJoe,2018,2,4,1710,3865,25.03,18.25,7.6,40.68,60.26,32.48,7.26,65.66,16.42,-6.099999999999998,-5.300000000000001,-4.220000000000001,9.119999999999997,8.989999999999995,13.020000000000001
NL5K,JMBigJoe,2024,3,4,892,3865,28.81,20.52,12.78,65.63,52.71,29.46,17.83,56.67,-23.7,3.7799999999999976,2.2699999999999996,5.18,-7.549999999999997,-8.989999999999995,-40.120000000000005
NL5K,JMBigJoe,2025,4,4,643,3865,27.68,20.37,11.24,37.5,53.66,40.24,6.1,74.55,41.71,-1.129999999999999,-0.14999999999999858,-1.5399999999999991,0.9499999999999957,17.879999999999995,65.41
NL5K,JVL_STARRR69,2019,1,3,3376,9115,26.18,19.96,9.35,56.25,57.02,34.13,8.86,61.21,-26.31,,,,,,
